EmployeeID,Name,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,DistanceFromHome,BusinessTravel,MonthlyIncome,Currency,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,TrainingTimesLastYear,RecruitmentSource,RemoteWorkType,ProjectsHandled,AbsenteeismDays,YearsSinceLastPromotion,NumPromotions,ManagerRating,Certifications,TeamSize,Attrition
1372,Wei Patel,35,Female,Married,Sales,Sales Executive,Bachelor's,Life Sciences,0,0,0,12,Travel_Rarely,22216,INR,16,3,1,4,3,No,0,Job Portal,On-site,4,6,0,1,Average,0,18,Yes
1373,Ahmed Davis,36,Female,Married,Finance,Finance Manager,High School,Marketing,3,2,5,21,Travel_Rarely,89756,INR,15,3,2,3,2,No,1,Referral,Hybrid,6,4,0,2,Excellent,0,18,No
1374,Wei Martin,24,Female,Single,Research & Development,Research Scientist,Bachelor's,Human Resources,5,4,4,14,Travel_Frequently,55425,INR,21,3,3,4,2,Yes,5,LinkedIn,On-site,5,6,3,1,Good,5,5,No
1375,Sara Kim,29,Male,Married,Finance,Financial Analyst,Master's,Medical,11,4,3,22,Non-Travel,70096,INR,21,3,3,3,3,Yes,0,LinkedIn,Hybrid,12,6,6,3,Good,1,7,No
1376,Raj Ali,27,Female,Married,Human Resources,HR Manager,PhD,Other,0,0,1,24,Travel_Rarely,70691,INR,20,3,3,4,3,No,1,LinkedIn,On-site,2,5,0,1,Good,2,3,No
1377,David Kumar,46,Male,Married,Research & Development,Laboratory Technician,Bachelor's,Human Resources,4,1,3,2,Travel_Rarely,18802,INR,19,3,4,4,2,Yes,1,Job Portal,Hybrid,4,9,1,2,Average,2,8,No
1378,Ahmed Anderson,41,Female,Single,IT,Data Analyst,High School,Other,3,2,3,9,Travel_Frequently,40038,INR,16,3,4,4,1,No,0,Consultancy,Hybrid,3,9,1,2,Good,1,24,No
1379,Ahmed Ali,29,Male,Married,Finance,Accountant,Bachelor's,Human Resources,4,1,0,8,Travel_Rarely,28105,INR,15,4,4,3,3,Yes,4,Walk-in,On-site,5,6,0,1,Good,2,3,No
1380,John Rodriguez,35,Male,Married,Human Resources,HR Executive,High School,Life Sciences,17,14,1,21,Travel_Frequently,34711,INR,22,3,3,4,3,Yes,1,Referral,Remote,14,3,1,5,Average,0,17,No
1381,Tom Smith,42,Male,Married,Marketing,Content Strategist,Master's,Life Sciences,0,0,2,21,Travel_Rarely,30684,INR,20,3,3,1,3,Yes,1,Consultancy,Hybrid,4,6,0,1,Good,2,5,Yes
1382,Nia Anderson,60,Female,Married,Sales,Sales Manager,Master's,Medical,0,0,4,1,Travel_Rarely,62120,INR,17,3,2,4,3,No,4,Campus Hiring,Remote,2,6,0,0,Average,2,5,No
1383,Grace Singh,39,Male,Married,Marketing,Marketing Executive,Master's,Human Resources,0,0,4,26,Travel_Rarely,23302,INR,17,3,4,3,3,No,3,Job Portal,Remote,6,3,0,1,Good,0,23,No
1384,Mary Nair,42,Male,Single,IT,IT Support,Master's,Human Resources,2,1,0,8,Travel_Frequently,21593,INR,11,3,4,2,3,No,4,Job Portal,On-site,3,5,0,1,Excellent,0,5,No
1385,Sara Anderson,31,Male,Single,Marketing,Content Strategist,Master's,Technical Degree,3,1,0,8,Travel_Rarely,38837,INR,23,3,2,4,3,No,0,Job Portal,On-site,1,6,0,1,Average,2,13,No
1386,Neha Smith,33,Male,Married,Sales,Sales Representative,Master's,Other,14,7,1,23,Travel_Rarely,34760,INR,22,3,4,4,1,Yes,0,Referral,On-site,9,8,0,5,Excellent,1,8,No
1387,James Rodriguez,43,Female,Married,Marketing,Marketing Manager,Master's,Other,5,3,1,8,Travel_Rarely,102029,INR,24,4,3,4,2,No,0,LinkedIn,On-site,6,6,0,2,Average,1,13,No
1388,Anjali Gupta,38,Male,Married,Human Resources,HR Executive,Master's,Human Resources,4,3,2,23,Travel_Frequently,27908,INR,20,3,3,4,4,No,2,Job Portal,Remote,6,3,3,1,Excellent,0,10,No
1389,Chen Patel,47,Male,Married,IT,System Administrator,Bachelor's,Human Resources,1,0,2,14,Travel_Rarely,26851,INR,20,3,3,4,3,No,0,Walk-in,On-site,6,10,0,1,Needs Improvement,3,8,No
1390,Linda Sharma,34,Male,Married,Research & Development,Laboratory Technician,PhD,Life Sciences,0,0,2,3,Travel_Rarely,17301,INR,17,3,4,1,3,No,2,Referral,Remote,3,9,0,0,Good,1,11,No
1391,Lucy Davis,29,Female,Married,Research & Development,Manufacturing Director,Master's,Life Sciences,3,1,3,26,Non-Travel,205517,INR,15,3,2,3,2,No,2,Job Portal,On-site,6,6,1,1,Needs Improvement,1,21,No
1392,Tom Kim,43,Male,Married,IT,Data Analyst,Bachelor's,Human Resources,0,0,3,13,Travel_Frequently,29354,INR,18,3,2,1,3,No,5,Job Portal,Hybrid,9,7,0,1,Average,2,12,No
1393,Yusuf Anderson,31,Male,Single,IT,IT Support,Master's,Life Sciences,5,1,0,17,Travel_Rarely,27371,INR,13,3,3,4,3,No,3,Job Portal,Hybrid,3,7,0,1,Good,4,6,No
1394,Nia Smith,45,Female,Single,Human Resources,HR Manager,Master's,Life Sciences,1,0,2,18,Travel_Frequently,69703,INR,23,3,1,2,4,No,2,Referral,On-site,5,6,1,1,Good,0,7,No
1395,Grace Davis,29,Male,Divorced,Research & Development,Manufacturing Director,Master's,Medical,1,0,3,9,Travel_Rarely,183444,INR,13,3,2,1,4,No,1,Walk-in,On-site,1,9,1,0,Average,2,20,No
1396,Maria Patel,39,Male,Married,IT,Data Analyst,Master's,Other,8,7,0,3,Travel_Rarely,69384,INR,19,3,2,3,3,Yes,1,LinkedIn,On-site,5,8,1,2,Excellent,1,18,No
1397,Mary Lee,37,Male,Married,IT,System Administrator,High School,Medical,0,0,2,26,Travel_Rarely,24216,INR,22,3,1,3,4,No,3,Job Portal,On-site,5,8,0,1,Good,0,16,No
1398,Lucy Johnson,33,Female,Divorced,Sales,Sales Representative,Bachelor's,Other,2,1,2,24,Travel_Rarely,17501,INR,21,3,4,4,2,Yes,3,Campus Hiring,On-site,7,3,2,1,Good,1,3,No
1399,Ravi Singh,45,Male,Single,Human Resources,HR Recruiter,Bachelor's,Marketing,3,1,4,2,Travel_Rarely,20755,INR,13,3,1,4,2,No,3,Campus Hiring,On-site,2,11,3,1,Good,0,21,No
1400,John Clark,38,Female,Married,Finance,Finance Manager,Bachelor's,Medical,0,0,0,25,Non-Travel,80337,INR,22,3,1,3,3,Yes,3,Referral,On-site,4,4,0,1,Good,5,14,Yes
1401,Ben Lee,51,Male,Divorced,IT,Data Analyst,Master's,Life Sciences,15,14,1,11,Travel_Frequently,105993,INR,17,3,3,4,3,No,0,LinkedIn,Hybrid,12,7,1,5,Good,1,14,No
1402,Amit Sharma,46,Female,Married,Sales,Sales Manager,Master's,Marketing,0,0,1,17,Travel_Rarely,66841,INR,15,3,3,3,2,No,0,LinkedIn,On-site,5,7,0,1,Needs Improvement,1,22,No
1403,Yusuf Brown,30,Female,Married,Sales,Sales Manager,Bachelor's,Human Resources,12,9,4,4,Travel_Rarely,117041,INR,12,3,4,2,3,No,5,Job Portal,Hybrid,9,2,0,4,Good,2,21,No
1404,James Smith,41,Female,Married,Research & Development,Manufacturing Director,Bachelor's,Marketing,3,2,1,14,Non-Travel,191614,INR,16,4,2,1,1,No,0,Job Portal,Hybrid,5,5,0,1,Average,0,23,No
1405,John Wilson,49,Male,Married,Research & Development,Manufacturing Director,PhD,Medical,1,0,0,4,Travel_Rarely,199795,INR,16,3,4,3,2,No,0,LinkedIn,Hybrid,1,6,1,0,Good,5,11,No
1406,James Johnson,49,Male,Married,Sales,Sales Representative,Master's,Life Sciences,8,4,0,28,Travel_Rarely,27096,INR,24,3,4,2,3,No,5,Campus Hiring,On-site,10,11,0,3,Good,2,10,No
1407,Priya Ali,33,Female,Single,Sales,Sales Manager,PhD,Medical,1,0,0,4,Travel_Rarely,73371,INR,19,4,3,4,4,No,3,Referral,Hybrid,6,5,1,1,Good,3,10,No
1408,Raj Ali,27,Male,Single,Research & Development,Research Scientist,High School,Human Resources,2,1,1,1,Travel_Rarely,43557,INR,20,3,4,4,3,Yes,5,Campus Hiring,Hybrid,6,4,2,0,Excellent,3,14,No
1409,Fatima Lee,50,Male,Married,Research & Development,Laboratory Technician,High School,Technical Degree,21,7,2,2,Travel_Rarely,28788,INR,11,3,3,1,3,No,3,LinkedIn,Remote,10,6,2,5,Good,1,11,No
1410,Ravi Kumar,24,Male,Single,IT,System Administrator,Master's,Human Resources,0,0,3,21,Travel_Rarely,26640,INR,18,4,4,2,2,No,1,LinkedIn,Hybrid,2,8,0,0,Needs Improvement,1,17,No
1411,Chen Ali,43,Male,Married,Sales,Sales Manager,Bachelor's,Medical,2,1,0,12,Non-Travel,66491,INR,23,3,3,3,3,Yes,2,Walk-in,On-site,3,10,0,1,Good,1,3,No
1412,Raj Patel,26,Male,Divorced,Finance,Finance Manager,Bachelor's,Life Sciences,2,1,2,5,Non-Travel,95097,INR,18,4,4,4,3,No,2,LinkedIn,On-site,5,6,1,1,Average,1,17,No
1413,Olga Rodriguez,25,Male,Single,Marketing,Content Strategist,Bachelor's,Human Resources,0,0,1,4,Travel_Frequently,28085,INR,23,3,3,2,4,No,5,Walk-in,Hybrid,8,11,0,0,Average,2,6,No
1414,David Garcia,45,Female,Single,IT,System Administrator,PhD,Life Sciences,1,0,4,8,Travel_Rarely,31714,INR,17,4,3,3,3,No,3,Referral,On-site,1,6,0,1,Good,0,21,No
1415,David Kumar,34,Female,Married,IT,System Administrator,High School,Life Sciences,0,0,1,11,Travel_Rarely,23534,INR,18,3,3,4,4,No,3,Job Portal,On-site,5,5,0,1,Average,3,10,No
1416,Ben Nair,27,Male,Single,Sales,Sales Executive,Master's,Human Resources,0,0,4,9,Travel_Rarely,25181,INR,15,4,3,4,3,Yes,1,Job Portal,On-site,1,2,0,1,Good,0,3,No
1417,Maria Nair,26,Female,Married,Research & Development,Research Scientist,Bachelor's,Medical,2,1,2,17,Travel_Rarely,47706,INR,17,3,4,3,1,No,4,Job Portal,Hybrid,3,4,1,0,Good,2,10,No
1418,Priya Sharma,27,Female,Married,Sales,Sales Executive,Bachelor's,Medical,0,0,3,29,Travel_Rarely,22068,INR,20,3,3,4,4,No,5,Walk-in,Hybrid,3,8,0,0,Needs Improvement,1,5,No
1419,Anjali Nair,41,Male,Married,Marketing,Marketing Executive,High School,Technical Degree,0,0,0,11,Travel_Frequently,21624,INR,12,3,1,2,1,Yes,0,LinkedIn,Hybrid,4,7,0,0,Good,1,4,Yes
1420,Emma Kim,38,Male,Divorced,Research & Development,Laboratory Technician,Bachelor's,Medical,1,0,2,26,Travel_Rarely,16254,INR,15,3,4,4,4,No,3,Referral,Hybrid,11,8,1,1,Average,3,17,No
1421,John Anderson,20,Female,Married,Finance,Finance Manager,Master's,Human Resources,2,0,3,22,Travel_Rarely,103210,INR,12,3,3,2,4,No,2,Job Portal,On-site,4,3,1,0,Excellent,1,10,No
1422,Neha Wilson,33,Female,Married,Research & Development,Research Scientist,Bachelor's,Human Resources,0,0,0,15,Travel_Frequently,40211,INR,21,3,4,3,3,Yes,0,Consultancy,On-site,2,9,0,0,Needs Improvement,3,6,No
1423,Yusuf Lee,29,Male,Single,Sales,Sales Representative,Bachelor's,Medical,3,2,3,12,Travel_Rarely,20337,INR,14,3,4,3,3,No,5,Referral,Remote,5,8,1,2,Good,1,23,No
1424,James Anderson,35,Male,Single,Research & Development,Manufacturing Director,Bachelor's,Medical,4,2,1,26,Travel_Rarely,189533,INR,12,3,2,4,3,No,5,LinkedIn,On-site,3,8,3,1,Average,2,16,No
1425,Tom Sharma,45,Male,Single,Research & Development,R&D Manager,Bachelor's,Technical Degree,2,1,2,15,Non-Travel,121500,INR,19,3,4,3,4,No,1,LinkedIn,Hybrid,3,9,2,1,Good,1,15,No
1426,Sofia Kim,39,Female,Married,Sales,Sales Executive,High School,Other,0,0,2,17,Travel_Rarely,19756,INR,21,3,4,3,2,Yes,4,LinkedIn,Hybrid,2,7,0,0,Average,4,5,No
1427,Raj Davis,34,Female,Single,Sales,Sales Manager,Bachelor's,Other,4,2,2,5,Non-Travel,80103,INR,22,3,3,3,3,No,3,Walk-in,Remote,4,8,0,2,Average,0,5,No
1428,Fatima Sharma,34,Male,Married,Human Resources,HR Executive,Bachelor's,Other,16,15,2,13,Travel_Rarely,38341,INR,11,3,2,4,3,Yes,3,Referral,On-site,9,4,1,5,Excellent,1,12,No
1429,Maria Khan,45,Male,Married,Sales,Sales Manager,Bachelor's,Technical Degree,3,2,2,12,Travel_Frequently,77703,INR,22,3,3,3,4,No,5,LinkedIn,On-site,5,5,0,2,Good,2,7,No
1430,Chen Kim,24,Male,Single,Human Resources,HR Recruiter,PhD,Marketing,0,0,0,28,Non-Travel,20409,INR,24,3,3,4,3,Yes,5,Campus Hiring,On-site,2,8,0,1,Good,4,3,No
1431,Sara Khan,30,Female,Married,Human Resources,HR Executive,Master's,Marketing,0,0,2,16,Travel_Rarely,21929,INR,11,3,3,2,2,Yes,5,LinkedIn,Hybrid,4,7,0,0,Good,3,3,Yes
1432,Tom Gupta,39,Male,Married,Research & Development,R&D Manager,Bachelor's,Technical Degree,2,1,1,29,Travel_Frequently,114901,INR,23,3,3,1,3,Yes,3,Referral,Hybrid,2,6,1,1,Needs Improvement,2,14,No
1433,James Lee,45,Female,Married,Research & Development,R&D Manager,Master's,Life Sciences,2,1,4,25,Travel_Rarely,129072,INR,17,4,2,1,2,No,5,LinkedIn,Hybrid,6,13,1,1,Good,1,18,No
1434,Ahmed Khan,36,Female,Married,Human Resources,HR Executive,Bachelor's,Human Resources,1,0,3,27,Travel_Rarely,21015,INR,17,3,3,3,2,No,0,Campus Hiring,On-site,2,9,0,1,Excellent,3,5,No
1435,Ben Ali,28,Male,Married,IT,Software Engineer,Bachelor's,Marketing,0,0,1,1,Travel_Frequently,33627,INR,13,3,1,3,3,No,4,Job Portal,Hybrid,4,5,0,0,Average,3,24,No
1436,Priya Lee,31,Male,Married,Human Resources,HR Manager,Bachelor's,Life Sciences,13,4,3,22,Travel_Rarely,122660,INR,11,3,4,3,4,No,3,LinkedIn,Hybrid,9,10,0,4,Average,2,11,No
1437,Linda Kim,34,Female,Married,Sales,Sales Representative,Bachelor's,Human Resources,0,0,1,6,Travel_Rarely,16490,INR,16,3,3,2,4,No,2,Job Portal,On-site,5,3,0,0,Average,4,18,No
1438,James Patel,54,Male,Single,Sales,Sales Executive,Bachelor's,Other,3,2,3,2,Travel_Rarely,25592,INR,22,3,1,2,2,No,5,Referral,Hybrid,4,9,0,1,Needs Improvement,1,14,No
1439,David Ali,53,Male,Married,Research & Development,Laboratory Technician,High School,Human Resources,0,0,1,7,Travel_Frequently,14287,INR,17,3,3,4,1,Yes,0,LinkedIn,On-site,4,5,0,1,Average,1,19,Yes
1440,Anjali Lee,39,Male,Divorced,Human Resources,HR Recruiter,Bachelor's,Technical Degree,8,6,3,2,Travel_Rarely,28313,INR,16,3,4,4,4,No,3,Referral,On-site,5,12,4,3,Average,2,9,No
1441,Linda Lee,38,Female,Married,IT,Software Engineer,High School,Marketing,1,0,1,11,Travel_Rarely,38852,INR,20,4,4,3,3,No,5,Job Portal,Hybrid,5,6,0,0,Good,1,16,No
1442,Sara Khan,44,Male,Single,Research & Development,Laboratory Technician,Bachelor's,Technical Degree,1,0,3,20,Travel_Rarely,16073,INR,20,4,4,4,3,No,3,LinkedIn,On-site,1,5,0,1,Good,1,17,No
1443,Fatima Kim,27,Female,Single,Research & Development,Laboratory Technician,Master's,Other,0,0,1,10,Travel_Rarely,16882,INR,17,3,3,4,3,Yes,1,Job Portal,On-site,7,4,0,0,Good,1,3,No
1444,Mary Ali,28,Female,Single,Sales,Sales Manager,Bachelor's,Medical,10,3,3,20,Travel_Rarely,110666,INR,11,3,4,2,4,No,3,Job Portal,Hybrid,8,5,1,4,Excellent,2,17,No
1445,David Ali,33,Female,Divorced,Research & Development,Research Scientist,Bachelor's,Life Sciences,4,1,1,16,Travel_Rarely,53538,INR,21,3,3,4,4,No,0,Referral,On-site,6,6,2,1,Excellent,1,4,No
1446,John Davis,46,Male,Single,Finance,Financial Analyst,Bachelor's,Human Resources,0,0,1,14,Travel_Rarely,28965,INR,23,3,4,3,3,Yes,2,Referral,Hybrid,2,9,0,1,Average,2,8,No
1447,Aisha Lee,37,Female,Married,IT,Software Engineer,Master's,Technical Degree,5,4,2,11,Travel_Rarely,78246,INR,14,3,3,3,2,No,2,Campus Hiring,Hybrid,7,10,0,1,Average,0,13,No
1448,Sara Clark,43,Female,Single,Human Resources,HR Recruiter,Bachelor's,Other,6,5,4,5,Travel_Frequently,26153,INR,16,4,4,4,4,Yes,2,Campus Hiring,Hybrid,6,12,0,3,Average,1,9,No
1449,Emma Clark,29,Female,Married,Sales,Sales Representative,Bachelor's,Life Sciences,3,2,2,10,Travel_Rarely,19285,INR,12,3,3,3,3,Yes,4,LinkedIn,Hybrid,3,9,0,1,Good,2,20,No
1450,Priya Kumar,34,Female,Divorced,Human Resources,HR Recruiter,PhD,Other,4,1,0,27,Travel_Rarely,26474,INR,15,4,3,3,4,No,5,LinkedIn,Hybrid,5,5,0,2,Good,1,16,No
1451,Sara Anderson,36,Male,Divorced,Finance,Finance Manager,PhD,Technical Degree,0,0,2,21,Travel_Frequently,92390,INR,19,3,4,4,1,Yes,2,Campus Hiring,On-site,5,7,0,1,Average,1,6,Yes
1452,John Singh,32,Male,Married,Human Resources,HR Executive,Master's,Marketing,14,6,2,3,Travel_Rarely,38214,INR,17,4,4,1,3,Yes,4,Campus Hiring,On-site,7,9,0,5,Good,0,10,No
1453,Amit Ali,28,Male,Single,Sales,Sales Manager,Bachelor's,Life Sciences,7,5,3,20,Travel_Frequently,92454,INR,20,3,3,2,4,Yes,4,Referral,Hybrid,5,3,2,3,Average,1,23,No
1454,David Patel,31,Male,Married,Research & Development,Research Scientist,Bachelor's,Life Sciences,8,2,2,21,Travel_Rarely,69695,INR,21,3,4,4,2,Yes,0,LinkedIn,On-site,5,4,0,3,Average,3,9,No
1455,Sara Brown,20,Male,Single,Sales,Sales Representative,Master's,Marketing,2,0,3,12,Non-Travel,18970,INR,15,3,3,3,4,No,3,Referral,Hybrid,4,5,0,0,Average,0,3,No
1456,Fatima Khan,20,Male,Married,Research & Development,R&D Manager,Bachelor's,Other,1,0,2,5,Travel_Rarely,105826,INR,14,3,3,3,3,No,2,Referral,On-site,1,3,0,0,Average,1,13,No
1457,Priya Sharma,27,Male,Single,Research & Development,R&D Manager,PhD,Technical Degree,3,1,2,7,Travel_Rarely,140555,INR,13,3,4,4,2,No,4,Walk-in,Hybrid,7,6,3,1,Good,1,12,No
1458,Mary Lee,33,Male,Married,Research & Development,R&D Manager,High School,Marketing,5,3,2,2,Travel_Rarely,135386,INR,24,3,4,2,3,No,0,LinkedIn,Hybrid,9,4,1,2,Excellent,3,7,No
1459,Nia Singh,32,Male,Married,IT,Software Engineer,Master's,Human Resources,0,0,1,8,Travel_Rarely,40734,INR,14,4,2,2,3,No,1,LinkedIn,On-site,2,6,0,0,Good,3,13,No
1460,Robert Singh,34,Female,Married,Marketing,Marketing Executive,Master's,Other,1,0,2,23,Travel_Rarely,24971,INR,12,3,3,4,3,Yes,1,Referral,Hybrid,4,8,0,1,Good,2,6,Yes
1461,Ravi Rodriguez,34,Female,Divorced,Finance,Financial Analyst,Master's,Other,16,11,1,18,Travel_Rarely,87432,INR,13,3,4,2,3,No,0,Consultancy,Remote,15,5,0,5,Average,0,3,No
1462,Grace Gupta,35,Female,Married,Research & Development,R&D Manager,Bachelor's,Other,5,4,0,24,Travel_Rarely,145464,INR,19,4,4,1,1,No,0,Campus Hiring,Hybrid,7,10,3,2,Good,1,15,No
1463,Emma Kumar,25,Male,Married,Marketing,Marketing Executive,Master's,Human Resources,0,0,2,10,Travel_Rarely,25225,INR,23,3,4,3,4,No,2,LinkedIn,Hybrid,4,7,0,0,Average,2,3,No
1464,Sara Patel,39,Male,Single,Marketing,Marketing Executive,Bachelor's,Marketing,13,11,3,27,Travel_Rarely,38370,INR,12,3,1,2,3,No,0,LinkedIn,On-site,10,7,1,4,Average,1,4,No
1465,Maria Smith,44,Male,Married,Finance,Finance Manager,Bachelor's,Medical,1,0,1,10,Travel_Rarely,84329,INR,12,3,2,4,3,No,5,Referral,Hybrid,6,6,0,1,Good,1,9,No
1466,Kevin Clark,20,Male,Married,Sales,Sales Manager,High School,Technical Degree,2,0,3,7,Travel_Rarely,65634,INR,17,3,3,3,4,No,0,LinkedIn,On-site,4,6,2,0,Good,0,15,No
1467,Raj Johnson,46,Female,Divorced,Research & Development,Research Scientist,Bachelor's,Technical Degree,2,0,3,10,Travel_Rarely,46526,INR,13,3,2,3,4,No,5,Referral,On-site,6,3,2,1,Good,1,7,No
1468,James Anderson,35,Male,Married,Human Resources,HR Manager,Bachelor's,Medical,1,0,0,11,Non-Travel,65096,INR,14,3,2,3,4,Yes,3,Referral,Hybrid,7,6,1,1,Excellent,2,12,No
1469,Kevin Nair,33,Male,Divorced,Research & Development,Laboratory Technician,Bachelor's,Other,8,5,3,28,Travel_Rarely,22807,INR,14,3,3,4,1,Yes,2,Referral,On-site,10,4,5,2,Average,2,22,No
1470,Kevin Khan,27,Female,Divorced,Research & Development,Research Scientist,High School,Human Resources,0,0,3,27,Travel_Rarely,39890,INR,20,3,3,4,3,Yes,4,Referral,On-site,2,6,0,0,Good,4,23,No
1471,John Smith,33,Female,Single,Sales,Sales Manager,Bachelor's,Other,3,2,1,3,Travel_Rarely,72018,INR,16,3,4,4,3,No,5,Job Portal,Hybrid,6,6,0,2,Good,4,14,No
1472,Amit Anderson,32,Male,Divorced,Research & Development,Laboratory Technician,Bachelor's,Other,5,1,1,12,Travel_Frequently,19505,INR,14,4,4,4,4,Yes,4,Campus Hiring,On-site,9,6,1,1,Good,2,14,No
1473,Raj Kim,39,Male,Single,IT,Software Engineer,High School,Medical,5,1,3,23,Non-Travel,69383,INR,11,4,3,3,3,No,4,Job Portal,On-site,6,5,1,1,Good,1,8,No
1474,Raj Wilson,27,Male,Married,Marketing,Marketing Executive,Bachelor's,Technical Degree,9,4,5,23,Non-Travel,33455,INR,17,3,3,1,3,No,4,Job Portal,On-site,9,4,1,4,Good,2,4,No
1475,Chen Brown,41,Male,Single,Research & Development,R&D Manager,Bachelor's,Medical,0,0,2,10,Non-Travel,99678,INR,16,3,2,4,3,Yes,2,Job Portal,Hybrid,5,4,0,1,Needs Improvement,0,12,Yes
1476,Ravi Wilson,48,Male,Single,Marketing,Marketing Manager,Master's,Human Resources,3,1,3,29,Travel_Rarely,89415,INR,14,4,3,4,3,No,2,Walk-in,Hybrid,4,2,0,1,Average,3,8,No
1477,Ahmed Rodriguez,36,Female,Married,Marketing,Content Strategist,Bachelor's,Other,7,5,1,28,Travel_Rarely,45674,INR,20,3,3,1,3,Yes,4,Referral,On-site,4,6,0,3,Average,1,7,No
1478,Carlos Garcia,29,Male,Married,Research & Development,Research Scientist,Bachelor's,Medical,4,2,3,7,Travel_Rarely,54903,INR,15,3,3,4,4,Yes,1,Walk-in,Hybrid,4,11,4,2,Good,1,10,No
1479,Maria Smith,20,Female,Married,Research & Development,Research Scientist,Bachelor's,Life Sciences,1,0,3,1,Travel_Rarely,45283,INR,12,3,4,4,3,No,5,Consultancy,Hybrid,3,5,1,1,Good,5,22,No
1480,Emma Brown,23,Male,Married,Research & Development,Laboratory Technician,Bachelor's,Other,2,0,0,6,Travel_Rarely,17520,INR,24,3,4,1,3,No,1,Job Portal,On-site,5,5,2,1,Average,1,23,No
1481,Yusuf Wilson,29,Female,Single,IT,Data Analyst,Bachelor's,Other,0,0,2,7,Travel_Rarely,29749,INR,19,3,4,2,3,No,3,Walk-in,On-site,6,5,0,0,Average,2,9,No
1482,Sofia Wilson,42,Female,Single,Finance,Financial Analyst,Master's,Other,2,1,1,1,Travel_Rarely,41685,INR,17,3,1,3,3,Yes,2,Walk-in,Hybrid,8,7,0,1,Average,0,9,Yes
1483,Carlos Smith,29,Male,Married,IT,Data Analyst,Bachelor's,Life Sciences,9,5,4,22,Non-Travel,69229,INR,11,3,3,4,3,No,4,Consultancy,Remote,10,7,4,4,Good,0,3,No
1484,Robert Anderson,27,Male,Single,Research & Development,R&D Manager,Master's,Marketing,4,3,1,17,Non-Travel,151888,INR,15,3,2,1,3,No,3,Campus Hiring,Hybrid,6,6,4,2,Good,1,10,No
1485,Chen Gupta,54,Female,Single,Finance,Financial Analyst,High School,Other,7,6,0,26,Non-Travel,46582,INR,12,3,4,4,3,No,4,Referral,On-site,9,3,1,3,Good,3,15,No
1486,Sara Kim,39,Male,Married,Research & Development,R&D Manager,PhD,Technical Degree,6,5,2,3,Travel_Rarely,176117,INR,23,3,2,3,4,Yes,1,Walk-in,On-site,7,3,0,3,Average,2,22,No
1487,Grace Clark,37,Male,Divorced,Human Resources,HR Executive,Master's,Marketing,0,0,2,9,Travel_Rarely,23033,INR,12,3,3,1,1,Yes,4,Referral,Remote,8,10,0,1,Good,1,9,Yes
1488,Robert Johnson,36,Male,Single,Marketing,Marketing Manager,Bachelor's,Human Resources,0,0,1,14,Travel_Rarely,66111,INR,19,3,4,1,3,No,3,LinkedIn,Hybrid,1,9,0,0,Good,2,23,No
1489,Wei Sharma,28,Male,Married,IT,IT Support,Master's,Medical,7,5,0,11,Travel_Rarely,28686,INR,23,3,4,4,4,No,4,Referral,Hybrid,5,3,1,2,Average,3,14,No
1490,Mary Smith,38,Female,Married,IT,Data Analyst,Bachelor's,Life Sciences,5,3,1,29,Travel_Rarely,53941,INR,12,3,3,3,3,No,4,Campus Hiring,Hybrid,6,5,0,1,Good,2,10,No
1491,Fatima Johnson,40,Male,Divorced,Research & Development,Manufacturing Director,Master's,Technical Degree,11,4,2,5,Non-Travel,293229,INR,19,3,3,4,3,No,3,Job Portal,On-site,10,9,2,4,Needs Improvement,0,6,No
1492,Mary Kumar,37,Male,Married,IT,Data Analyst,Bachelor's,Marketing,0,0,4,7,Non-Travel,28386,INR,21,3,3,3,2,No,3,Campus Hiring,On-site,8,9,0,1,Good,1,20,No
1493,David Lee,42,Male,Single,IT,System Administrator,Bachelor's,Marketing,0,0,0,17,Travel_Rarely,25672,INR,19,3,3,3,2,No,1,Referral,Remote,6,12,0,0,Average,2,22,No
1494,Ahmed Singh,24,Female,Married,Research & Development,Manufacturing Director,Bachelor's,Other,2,0,1,22,Travel_Rarely,179054,INR,20,3,3,1,4,No,0,LinkedIn,Hybrid,6,5,2,0,Good,0,24,No
1495,Chen Brown,26,Male,Married,IT,System Administrator,Bachelor's,Technical Degree,8,6,4,27,Travel_Rarely,48665,INR,12,4,3,4,3,No,1,Job Portal,Remote,4,7,0,2,Average,3,10,No
1496,Aisha Davis,36,Female,Single,Sales,Sales Executive,Master's,Other,0,0,2,24,Travel_Frequently,25560,INR,21,3,4,4,3,No,1,Referral,Hybrid,3,8,0,1,Average,1,23,No
1497,Aisha Singh,48,Male,Divorced,Research & Development,Research Scientist,High School,Medical,6,5,1,12,Travel_Rarely,57687,INR,11,4,4,2,3,No,4,Referral,Remote,12,6,1,3,Good,0,18,No
1498,John Kumar,35,Female,Married,Research & Development,Research Scientist,High School,Marketing,2,1,2,10,Travel_Rarely,43924,INR,16,3,1,3,4,No,1,Referral,Hybrid,3,7,0,1,Good,1,3,No
1499,Mary Anderson,47,Male,Married,Human Resources,HR Manager,Master's,Other,0,0,1,1,Travel_Rarely,69652,INR,23,3,3,4,3,Yes,5,Job Portal,On-site,5,4,0,1,Good,1,22,Yes
